ebene_resultat;wahl_jahr;geoLevelName;kanton_nummer;kanton_bezeichnung;gemeinde_nummer;gemeinde_bezeichnung;partei_id_red1;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;stimmen_partei;letzte_wahl_stimmen_partei;differenz_stimmen_partei;anzahl_listen;anzahl_kandidierende;anzahl_kandidierende_f;anzahl_kandidierende_m;anzahl_gewaehlte;anzahl_gewaehlte_f;anzahl_gewaehlte_m;letzte_wahl_anzahl_gewaehlte;letzte_wahl_anzahl_gewaehlte_f;letzte_wahl_anzahl_gewaehlte_m;differenz_anzahl_gewaehlte;differenz_anzahl_gewaehlte_f;differenz_anzahl_gewaehlte_m;fiktive_waehlende;letzte_wahl_fiktive_waehlende;differenz_fiktive_waehlende;partei_staerke;letzte_wahl_partei_staerke;differenz_partei_staerke;flag_staerkste_partei;partei_rang
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;1;FDP;PLR;PLR;FDP;237;215;22;;;;;;;;;;;;;;;;;13.504273504;13.93389501;-0.429621505;0;3
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;3;SP;PS;PS;SP;126;94;32;;;;;;;;;;;;;;;;;7.1794871795;6.0920285159;1.0874586636;0;6
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;4;SVP;UDC;UDC;SVP;567;463;104;;;;;;;;;;;;;;;;;32.307692308;30.006480881;2.3012114263;1;1
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;7;EVP;PEV;PEV;EVP;22;29;-7;;;;;;;;;;;;;;;;;1.2535612536;1.879455606;-0.625894352;0;8
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;13;GRÜNE;VERT-E-S;VERDI;GREENS;179;237;-58;;;;;;;;;;;;;;;;;10.199430199;15.359688918;-5.160258718;0;4
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;14;SD;DS;DS;SD;;22;-22;;;;;;;;;;;;;;;;;;1.425793908;-1.425793908;;
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;31;GLP;PVL;PVL;GLP;127;102;25;;;;;;;;;;;;;;;;;7.2364672365;6.6104990279;0.6259682086;0;5
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;34;Mitte;Centre;Centro;Centre;458;375;83;;;;;;;;;;;;;;;;;26.096866097;24.30330525;1.7935608474;0;2
Gemeinde;2023;Bärschwil;11;Solothurn;2611;Bärschwil;35;Übrige;Autres;Altri;Others;39;6;33;;;;;;;;;;;;;;;;;2.2222222222;0.388852884;1.8333693382;0;7
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);1;FDP;PLR;PLR;FDP;172;143;29;;;;;;;;;;;;;;;;;23.211875843;21.536144578;1.6757312651;0;3
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);3;SP;PS;PS;SP;26;31;-5;;;;;;;;;;;;;;;;;3.5087719298;4.6686746988;-1.159902769;0;5
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);4;SVP;UDC;UDC;SVP;247;169;78;;;;;;;;;;;;;;;;;33.333333333;25.451807229;7.8815261044;1;1
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);7;EVP;PEV;PEV;EVP;1;1;0;;;;;;;;;;;;;;;;;0.1349527665;0.1506024096;-0.015649643;0;8
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);13;GRÜNE;VERT-E-S;VERDI;GREENS;20;47;-27;;;;;;;;;;;;;;;;;2.6990553306;7.078313253;-4.379257922;0;6
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);14;SD;DS;DS;SD;;8;-8;;;;;;;;;;;;;;;;;;1.2048192771;-1.204819277;;
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);31;GLP;PVL;PVL;GLP;10;13;-3;;;;;;;;;;;;;;;;;1.3495276653;1.9578313253;-0.60830366;0;7
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);34;Mitte;Centre;Centro;Centre;236;248;-12;;;;;;;;;;;;;;;;;31.848852901;37.34939759;-5.500544689;0;2
Gemeinde;2023;Beinwil (SO);11;Solothurn;2612;Beinwil (SO);35;Übrige;Autres;Altri;Others;29;4;25;;;;;;;;;;;;;;;;;3.9136302294;0.6024096386;3.3112205909;0;4
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;1;FDP;PLR;PLR;FDP;1868;2067;-199;;;;;;;;;;;;;;;;;26.526554956;35.010162602;-8.483607646;0;2
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;3;SP;PS;PS;SP;596;589;7;;;;;;;;;;;;;;;;;8.4635046862;9.9762872629;-1.512782577;0;4
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;4;SVP;UDC;UDC;SVP;2059;1544;515;;;;;;;;;;;;;;;;;29.238852599;26.151761518;3.0870910811;1;1
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;7;EVP;PEV;PEV;EVP;112;88;24;;;;;;;;;;;;;;;;;1.5904572565;1.4905149051;0.0999423513;0;8
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;13;GRÜNE;VERT-E-S;VERDI;GREENS;470;527;-57;;;;;;;;;;;;;;;;;6.6742402726;8.9261517615;-2.251911489;0;6
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;14;SD;DS;DS;SD;;22;-22;;;;;;;;;;;;;;;;;;0.3726287263;-0.372628726;;
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;31;GLP;PVL;PVL;GLP;564;334;230;;;;;;;;;;;;;;;;;8.0090883272;5.6571815718;2.3519067554;0;5
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;34;Mitte;Centre;Centro;Centre;1179;703;476;;;;;;;;;;;;;;;;;16.742402726;11.907181572;4.8352211547;0;3
Gemeinde;2023;Breitenbach;11;Solothurn;2613;Breitenbach;35;Übrige;Autres;Altri;Others;194;30;164;;;;;;;;;;;;;;;;;2.7548991764;0.5081300813;2.2467690951;0;7
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;1;FDP;PLR;PLR;FDP;820;890;-70;;;;;;;;;;;;;;;;;17.915665283;23.482849604;-5.567184321;0;3
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;3;SP;PS;PS;SP;283;278;5;;;;;;;;;;;;;;;;;6.1830893598;7.3350923483;-1.152002988;0;4
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;4;SVP;UDC;UDC;SVP;1789;1303;486;;;;;;;;;;;;;;;;;39.086738038;34.37994723;4.7067908085;1;1
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;7;EVP;PEV;PEV;EVP;41;38;3;;;;;;;;;;;;;;;;;0.8957832641;1.0026385224;-0.106855258;0;8
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;13;GRÜNE;VERT-E-S;VERDI;GREENS;265;361;-96;;;;;;;;;;;;;;;;;5.7898186585;9.5250659631;-3.735247305;0;5
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;14;SD;DS;DS;SD;;25;-25;;;;;;;;;;;;;;;;;;0.6596306069;-0.659630607;;
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;31;GLP;PVL;PVL;GLP;264;179;85;;;;;;;;;;;;;;;;;5.7679702862;4.7229551451;1.0450151411;0;6
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;34;Mitte;Centre;Centro;Centre;953;704;249;;;;;;;;;;;;;;;;;20.821498798;18.575197889;2.2463009092;0;2
Gemeinde;2023;Büsserach;11;Solothurn;2614;Büsserach;35;Übrige;Autres;Altri;Others;162;12;150;;;;;;;;;;;;;;;;;3.539436312;0.3166226913;3.2228136207;0;7
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;1;FDP;PLR;PLR;FDP;301;336;-35;;;;;;;;;;;;;;;;;13.725490196;17.373319545;-3.647829349;0;3
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;3;SP;PS;PS;SP;157;138;19;;;;;;;;;;;;;;;;;7.1591427269;7.1354705274;0.0236721995;0;4
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;4;SVP;UDC;UDC;SVP;736;641;95;;;;;;;;;;;;;;;;;33.561331509;33.143743537;0.4175879726;0;2
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;7;EVP;PEV;PEV;EVP;8;8;0;;;;;;;;;;;;;;;;;0.3647970816;0.4136504654;-0.048853384;0;8
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;13;GRÜNE;VERT-E-S;VERDI;GREENS;83;74;9;;;;;;;;;;;;;;;;;3.7847697218;3.8262668046;-0.041497083;0;5
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;14;SD;DS;DS;SD;;4;-4;;;;;;;;;;;;;;;;;;0.2068252327;-0.206825233;;
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;31;GLP;PVL;PVL;GLP;51;54;-3;;;;;;;;;;;;;;;;;2.3255813953;2.7921406412;-0.466559246;0;7
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;34;Mitte;Centre;Centro;Centre;791;660;131;;;;;;;;;;;;;;;;;36.069311446;34.126163392;1.9431480536;1;1
Gemeinde;2023;Erschwil;11;Solothurn;2615;Erschwil;35;Übrige;Autres;Altri;Others;66;19;47;;;;;;;;;;;;;;;;;3.0095759234;0.9824198552;2.0271560682;0;6
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;1;FDP;PLR;PLR;FDP;140;256;-116;;;;;;;;;;;;;;;;;9.9786172488;20.349761526;-10.37114428;0;3
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;3;SP;PS;PS;SP;69;52;17;;;;;;;;;;;;;;;;;4.9180327869;4.13354531;0.7844874769;0;6
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;4;SVP;UDC;UDC;SVP;609;553;56;;;;;;;;;;;;;;;;;43.406985032;43.958664547;-0.551679515;1;1
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;7;EVP;PEV;PEV;EVP;3;2;1;;;;;;;;;;;;;;;;;0.2138275125;0.1589825119;0.0548450005;0;8
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;13;GRÜNE;VERT-E-S;VERDI;GREENS;75;110;-35;;;;;;;;;;;;;;;;;5.3456878118;8.7440381558;-3.398350344;0;4
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;14;SD;DS;DS;SD;;11;-11;;;;;;;;;;;;;;;;;;0.8744038156;-0.874403816;;
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;31;GLP;PVL;PVL;GLP;75;67;8;;;;;;;;;;;;;;;;;5.3456878118;5.3259141494;0.0197736624;0;5
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;34;Mitte;Centre;Centro;Centre;369;205;164;;;;;;;;;;;;;;;;;26.300784034;16.295707472;10.005076562;0;2
Gemeinde;2023;Fehren;11;Solothurn;2616;Fehren;35;Übrige;Autres;Altri;Others;63;2;61;;;;;;;;;;;;;;;;;4.4903777619;0.1589825119;4.33139525;0;7
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;1;FDP;PLR;PLR;FDP;119;174;-55;;;;;;;;;;;;;;;;;12.977099237;18.47133758;-5.494238343;0;3
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;3;SP;PS;PS;SP;54;76;-22;;;;;;;;;;;;;;;;;5.8887677208;8.067940552;-2.179172831;0;6
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;4;SVP;UDC;UDC;SVP;356;362;-6;;;;;;;;;;;;;;;;;38.822246456;38.428874735;0.3933717212;1;1
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;7;EVP;PEV;PEV;EVP;2;5;-3;;;;;;;;;;;;;;;;;0.2181025082;0.5307855626;-0.312683054;0;8
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;13;GRÜNE;VERT-E-S;VERDI;GREENS;87;124;-37;;;;;;;;;;;;;;;;;9.4874591058;13.163481953;-3.676022848;0;4
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;14;SD;DS;DS;SD;;12;-12;;;;;;;;;;;;;;;;;;1.2738853503;-1.27388535;;
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;31;GLP;PVL;PVL;GLP;61;70;-9;;;;;;;;;;;;;;;;;6.6521264995;7.4309978769;-0.778871377;0;5
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;34;Mitte;Centre;Centro;Centre;192;111;81;;;;;;;;;;;;;;;;;20.937840785;11.78343949;9.1544012947;0;2
Gemeinde;2023;Grindel;11;Solothurn;2617;Grindel;35;Übrige;Autres;Altri;Others;46;8;38;;;;;;;;;;;;;;;;;5.0163576881;0.8492569002;4.1671007879;0;7
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;1;FDP;PLR;PLR;FDP;235;273;-38;;;;;;;;;;;;;;;;;11.791269443;14.057672503;-2.26640306;0;3
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;3;SP;PS;PS;SP;193;231;-38;;;;;;;;;;;;;;;;;9.6838936277;11.894953656;-2.211060028;0;5
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;4;SVP;UDC;UDC;SVP;687;627;60;;;;;;;;;;;;;;;;;34.470647265;32.286302781;2.1843444848;1;1
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;7;EVP;PEV;PEV;EVP;23;12;11;;;;;;;;;;;;;;;;;1.154039137;0.6179196704;0.5361194665;0;8
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;13;GRÜNE;VERT-E-S;VERDI;GREENS;202;238;-36;;;;;;;;;;;;;;;;;10.13547416;12.255406797;-2.119932638;0;4
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;14;SD;DS;DS;SD;;2;-2;;;;;;;;;;;;;;;;;;0.1029866117;-0.102986612;;
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;31;GLP;PVL;PVL;GLP;144;214;-70;;;;;;;;;;;;;;;;;7.2252885098;11.019567456;-3.794278946;0;6
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;34;Mitte;Centre;Centro;Centre;375;310;65;;;;;;;;;;;;;;;;;18.815855494;15.96292482;2.8529306745;0;2
Gemeinde;2023;Himmelried;11;Solothurn;2618;Himmelried;35;Übrige;Autres;Altri;Others;134;35;99;;;;;;;;;;;;;;;;;6.7235323633;1.8022657055;4.9212666578;0;7
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;1;FDP;PLR;PLR;FDP;349;337;12;;;;;;;;;;;;;;;;;12.978802529;15.17334534;-2.194542811;0;4
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;3;SP;PS;PS;SP;399;339;60;;;;;;;;;;;;;;;;;14.838229825;15.263394867;-0.425165042;0;3
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;4;SVP;UDC;UDC;SVP;899;677;222;;;;;;;;;;;;;;;;;33.432502789;30.481764971;2.9507378184;1;1
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;7;EVP;PEV;PEV;EVP;16;3;13;;;;;;;;;;;;;;;;;0.5950167348;0.1350742909;0.459942444;0;8
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;13;GRÜNE;VERT-E-S;VERDI;GREENS;278;278;0;;;;;;;;;;;;;;;;;10.338415768;12.516884286;-2.178468518;0;5
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;14;SD;DS;DS;SD;;4;-4;;;;;;;;;;;;;;;;;;0.1800990545;-0.180099054;;
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;31;GLP;PVL;PVL;GLP;134;161;-27;;;;;;;;;;;;;;;;;4.9832651543;7.2489869428;-2.265721788;0;6
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;34;Mitte;Centre;Centro;Centre;507;410;97;;;;;;;;;;;;;;;;;18.854592785;18.460153084;0.3944397012;0;2
Gemeinde;2023;Kleinlützel;11;Solothurn;2619;Kleinlützel;35;Übrige;Autres;Altri;Others;107;12;95;;;;;;;;;;;;;;;;;3.9791744143;0.5402971634;3.4388772508;0;7
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;1;FDP;PLR;PLR;FDP;276;348;-72;;;;;;;;;;;;;;;;;17.304075235;24.541607898;-7.237532663;0;3
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;3;SP;PS;PS;SP;77;67;10;;;;;;;;;;;;;;;;;4.8275862069;4.7249647391;0.1026214678;0;5
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;4;SVP;UDC;UDC;SVP;489;423;66;;;;;;;;;;;;;;;;;30.65830721;29.830747532;0.8275596783;0;2
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;7;EVP;PEV;PEV;EVP;16;1;15;;;;;;;;;;;;;;;;;1.0031347962;0.0705218618;0.9326129345;0;8
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;13;GRÜNE;VERT-E-S;VERDI;GREENS;97;112;-15;;;;;;;;;;;;;;;;;6.0815047022;7.898448519;-1.816943817;0;4
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;14;SD;DS;DS;SD;;4;-4;;;;;;;;;;;;;;;;;;0.2820874471;-0.282087447;;
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;31;GLP;PVL;PVL;GLP;67;71;-4;;;;;;;;;;;;;;;;;4.2006269592;5.0070521862;-0.806425227;0;6
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;34;Mitte;Centre;Centro;Centre;508;386;122;;;;;;;;;;;;;;;;;31.849529781;27.221438646;4.6280911346;1;1
Gemeinde;2023;Meltingen;11;Solothurn;2620;Meltingen;35;Übrige;Autres;Altri;Others;65;6;59;;;;;;;;;;;;;;;;;4.0752351097;0.4231311707;3.6521039391;0;7
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;1;FDP;PLR;PLR;FDP;594;789;-195;;;;;;;;;;;;;;;;;12.544878564;19.267399267;-6.722520704;0;3
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;3;SP;PS;PS;SP;301;317;-16;;;;;;;;;;;;;;;;;6.3569165787;7.7411477411;-1.384231162;0;4
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;4;SVP;UDC;UDC;SVP;1605;1450;155;;;;;;;;;;;;;;;;;33.896515312;35.409035409;-1.512520098;0;2
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;7;EVP;PEV;PEV;EVP;26;31;-5;;;;;;;;;;;;;;;;;0.5491024287;0.757020757;-0.207918328;0;8
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;13;GRÜNE;VERT-E-S;VERDI;GREENS;289;266;23;;;;;;;;;;;;;;;;;6.1034846885;6.4957264957;-0.392241807;0;5
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;14;SD;DS;DS;SD;;13;-13;;;;;;;;;;;;;;;;;;0.3174603175;-0.317460317;;
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;31;GLP;PVL;PVL;GLP;190;168;22;;;;;;;;;;;;;;;;;4.0126715945;4.1025641026;-0.089892508;0;6
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;34;Mitte;Centre;Centro;Centre;1635;1051;584;;;;;;;;;;;;;;;;;34.530095037;25.665445665;8.8646493715;1;1
Gemeinde;2023;Nunningen;11;Solothurn;2621;Nunningen;35;Übrige;Autres;Altri;Others;95;10;85;;;;;;;;;;;;;;;;;2.0063357973;0.2442002442;1.7621355531;0;7
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;1;FDP;PLR;PLR;FDP;137;280;-143;;;;;;;;;;;;;;;;;11.397670549;23.588879528;-12.19120898;0;3
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;3;SP;PS;PS;SP;105;88;17;;;;;;;;;;;;;;;;;8.7354409318;7.4136478517;1.3217930801;0;4
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;4;SVP;UDC;UDC;SVP;462;444;18;;;;;;;;;;;;;;;;;38.4359401;37.405223252;1.0307168479;1;1
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;7;EVP;PEV;PEV;EVP;16;25;-9;;;;;;;;;;;;;;;;;1.3311148087;2.1061499579;-0.775035149;0;8
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;13;GRÜNE;VERT-E-S;VERDI;GREENS;43;71;-28;;;;;;;;;;;;;;;;;3.5773710483;5.9814658804;-2.404094832;0;6
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;14;SD;DS;DS;SD;;10;-10;;;;;;;;;;;;;;;;;;0.8424599832;-0.842459983;;
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;31;GLP;PVL;PVL;GLP;67;40;27;;;;;;;;;;;;;;;;;5.5740432612;3.3698399326;2.2042033286;0;5
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;34;Mitte;Centre;Centro;Centre;339;204;135;;;;;;;;;;;;;;;;;28.202995008;17.186183656;11.016811352;0;2
Gemeinde;2023;Zullwil;11;Solothurn;2622;Zullwil;35;Übrige;Autres;Altri;Others;33;25;8;;;;;;;;;;;;;;;;;2.7454242928;2.1061499579;0.639274335;0;7
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;1;FDP;PLR;PLR;FDP;11329;12853;-1524;;;;;;;;;;;;;;;;;6.1586718274;5.7729967661;0.3856750614;0;6
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;3;SP;PS;PS;SP;61903;75768;-13865;;;;;;;;;;;;;;;;;33.65171349;34.031620553;-0.379907063;1;1
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;4;SVP;UDC;UDC;SVP;23269;25124;-1855;;;;;;;;;;;;;;;;;12.649495521;11.28458498;1.3649105403;0;3
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;5;LPS;PL;PLS;LPS;18267;32436;-14169;;;;;;;;;;;;;;;;;9.9303079064;14.568810636;-4.63850273;0;4
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;7;EVP;PEV;PEV;EVP;3132;3318;-186;;;;;;;;;;;;;;;;;1.7026180743;1.4902982393;0.212319835;0;9
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;13;GRÜNE;VERT-E-S;VERDI;GREENS;34121;43198;-9077;;;;;;;;;;;;;;;;;18.548860572;19.402623069;-0.853762496;0;2
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;16;EDU;UDF;UDF;EDU;536;434;102;;;;;;;;;;;;;;;;;0.2913803601;0.194933525;0.0964468351;0;10
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;31;GLP;PVL;PVL;GLP;16491;12387;4104;;;;;;;;;;;;;;;;;8.9648386536;5.5636902623;3.4011483913;0;5
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;34;Mitte;Centre;Centro;Centre;10054;10058;-4;;;;;;;;;;;;;;;;;5.4655562321;4.517606899;0.947949333;0;7
Gemeinde;2023;Basel;12;Basel-Stadt;2701;Basel;35;Übrige;Autres;Altri;Others;4850;7064;-2214;;;;;;;;;;;;;;;;;2.6365573628;3.1728350701;-0.536277707;0;8
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;1;FDP;PLR;PLR;FDP;415;217;198;;;;;;;;;;;;;;;;;21.435950413;9.9313501144;11.504600299;1;1
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;3;SP;PS;PS;SP;270;336;-66;;;;;;;;;;;;;;;;;13.946280992;15.377574371;-1.431293379;0;4
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;4;SVP;UDC;UDC;SVP;361;380;-19;;;;;;;;;;;;;;;;;18.646694215;17.391304348;1.255389867;0;2
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;5;LPS;PL;PLS;LPS;284;569;-285;;;;;;;;;;;;;;;;;14.669421488;26.041189931;-11.37176844;0;3
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;7;EVP;PEV;PEV;EVP;148;161;-13;;;;;;;;;;;;;;;;;7.6446280992;7.3684210526;0.2762070465;0;5
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;13;GRÜNE;VERT-E-S;VERDI;GREENS;124;125;-1;;;;;;;;;;;;;;;;;6.4049586777;5.7208237986;0.6841348791;0;8
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;16;EDU;UDF;UDF;EDU;27;44;-17;;;;;;;;;;;;;;;;;1.3946280992;2.0137299771;-0.619101878;0;10
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;31;GLP;PVL;PVL;GLP;125;112;13;;;;;;;;;;;;;;;;;6.4566115702;5.1258581236;1.3307534467;0;7
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;34;Mitte;Centre;Centro;Centre;132;227;-95;;;;;;;;;;;;;;;;;6.8181818182;10.389016018;-3.5708342;0;6
Gemeinde;2023;Bettingen;12;Basel-Stadt;2702;Bettingen;35;Übrige;Autres;Altri;Others;50;14;36;;;;;;;;;;;;;;;;;2.5826446281;0.6407322654;1.9419123627;0;9
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;1;FDP;PLR;PLR;FDP;2965;2409;556;;;;;;;;;;;;;;;;;10.027393554;6.9299810138;3.0974125403;0;4
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;3;SP;PS;PS;SP;6684;8533;-1849;;;;;;;;;;;;;;;;;22.60475498;24.54691905;-1.94216407;1;1
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;4;SVP;UDC;UDC;SVP;5829;6594;-765;;;;;;;;;;;;;;;;;19.713213162;18.968989126;0.7442240364;0;2
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;5;LPS;PL;PLS;LPS;4037;7054;-3017;;;;;;;;;;;;;;;;;13.652812067;20.292273172;-6.639461105;0;3
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;7;EVP;PEV;PEV;EVP;1426;1685;-259;;;;;;;;;;;;;;;;;4.8226182827;4.8472469938;-0.024628711;0;8
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;13;GRÜNE;VERT-E-S;VERDI;GREENS;2472;3035;-563;;;;;;;;;;;;;;;;;8.3601068687;8.7307979978;-0.370691129;0;6
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;16;EDU;UDF;UDF;EDU;268;231;37;;;;;;;;;;;;;;;;;0.9063546282;0.6645187273;0.2418359008;0;10
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;31;GLP;PVL;PVL;GLP;2944;2093;851;;;;;;;;;;;;;;;;;9.9563732287;6.0209424084;3.9354308203;0;5
Gemeinde;2023;Riehen;12;Basel-Stadt;2703;Riehen;34;Mitte;Centre;Centro;Centre;2388;2553;-165;;;;;;;;;;;;;;;;;8.0760255673;7.3442264542;0.7317991131;0;7
